osm_nid,lat,lng,x,z
osm3666466805,49.99339030,8.67428360,9.019,306.973
osm3666466064,49.99350180,8.67425580,21.959,308.961
osm3666469244,49.99382560,8.67291050,59.554,410.150
osm3666469233,49.99371760,8.67293900,47.020,408.106
osm3666469325,49.99373620,8.67311000,49.176,395.185
osm3666466104,49.99411860,8.67302390,93.557,401.304
osm3666466108,49.99414020,8.67301890,96.063,401.660
osm3666466110,49.99415580,8.67318280,97.872,389.278
osm3666466084,49.99405360,8.67320630,86.011,387.605
osm3666466080,49.99403800,8.67304240,84.202,399.988
osm3666469173,49.99424810,8.67359360,108.579,358.189
osm3666469175,49.99426020,8.67367430,109.982,352.088
osm3666469273,49.99400390,8.67376690,80.236,345.354
osm3666469270,49.99399180,8.67368610,78.833,351.463
osm3666469130,49.99358290,8.67304270,31.386,400.415
osm3666466824,49.99349420,8.67305890,21.092,399.280
osm3666466067,49.99350500,8.67320230,22.344,388.449
osm3666466072,49.99354630,8.67319470,27.137,388.982
osm3666466071,49.99354510,8.67317880,26.998,390.183
osm3666469134,49.99359250,8.67317010,32.499,390.792
osm3666469338,49.99390630,8.67350770,68.912,365.009
osm3666469262,49.99388890,8.67332580,66.895,378.751
osm3666469240,49.99379390,8.67334790,55.870,377.178
osm3666469243,49.99381540,8.67357140,58.362,360.292
osm3666469336,49.99389100,8.67355380,67.136,361.545
osm3666469261,49.99388700,8.67351220,66.672,364.688
osm3666466101,49.99410290,8.67285430,91.737,414.117
osm3666466076,49.99401150,8.67304820,81.127,399.576
osm3666467895,49.99318910,8.67529850,-14.344,230.593
osm3666467880,49.99309690,8.67529980,-25.045,230.586
osm3666467879,49.99309560,8.67505410,-25.192,249.127
osm3666467884,49.99315350,8.67505330,-18.473,249.130
osm3666467885,49.99315380,8.67509320,-18.438,246.119
osm3666466811,49.99342110,8.67318140,12.607,390.109
osm3666467908,49.99329840,8.67320740,-1.633,388.269
osm3666468617,49.99330580,8.67329190,-0.776,381.885
osm3666468619,49.99331490,8.67329000,0.280,382.020
osm3666468621,49.99332430,8.67339760,1.370,373.892
osm3666468620,49.99331590,8.67339940,0.395,373.764
osm3666468622,49.99332480,8.67350170,1.427,366.036
osm3666466815,49.99344680,8.67347600,15.586,367.855
osm3666469128,49.99357390,8.67401200,30.329,327.285
osm3666469127,49.99357100,8.67397010,29.993,330.450
osm3666469131,49.99358450,8.67396770,31.560,330.618
osm3666469129,49.99357680,8.67385770,30.668,338.925
osm3666468610,49.99327030,8.67390990,-4.903,335.289
osm3666467904,49.99328220,8.67408010,-3.524,322.435
osm3666466789,49.99334670,8.67406910,3.961,323.202
osm3666466788,49.99334550,8.67405090,3.822,324.576
