osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w311939942,osm3666040525,osm3666040527,bldwall,"bld001.link10"
w311939942,osm3177098467,osm3666040525,bldwall,"bld001.link11"
w311939942,osm3666040397,osm3177098467,bldwall,"bld001.link12"
w311939942,osm3666040400,osm3666040397,bldwall,"bld001.link13"
w311939942,osm3177098468,osm3666040400,bldwall,"bld001.link14"
w311939942,osm3177098463,osm3177098468,bldwall,"bld001.link15"
w340004426,osm344604967,osm3472027587,bldwall,"Aldi.link1"
w340004426,osm3472027591,osm344604967,bldwall,"Aldi.link2"
w340004426,osm3472027593,osm3472027591,bldwall,"Aldi.link3"
w340004426,osm3472027592,osm3472027593,bldwall,"Aldi.link4"
w340004426,osm3472027596,osm3472027592,bldwall,"Aldi.link5"
w340004426,osm3472027597,osm3472027596,bldwall,"Aldi.link6"
w340004426,osm3472027598,osm3472027597,bldwall,"Aldi.link7"
w340004426,osm3472027599,osm3472027598,bldwall,"Aldi.link8"
w340004426,osm3472027594,osm3472027599,bldwall,"Aldi.link9"
w340004426,osm3472027595,osm3472027594,bldwall,"Aldi.link10"
w340004426,osm3472027590,osm3472027595,bldwall,"Aldi.link11"
w340004426,osm3472027589,osm3472027590,bldwall,"Aldi.link12"
w340004426,osm3472027588,osm3472027589,bldwall,"Aldi.link13"
w340004426,osm3472027587,osm3472027588,bldwall,"Aldi.link14"
w340004481,osm3472027608,osm3472027603,bldwall,"Rossmann.link1"
w340004481,osm3472027609,osm3472027608,bldwall,"Rossmann.link2"
w340004481,osm3472027606,osm3472027609,bldwall,"Rossmann.link3"
w340004481,osm3472027603,osm3472027606,bldwall,"Rossmann.link4"
w340004557,osm3472027600,osm344604976,bldwall,"Rewe.link1"
w340004557,osm3472027602,osm3472027600,bldwall,"Rewe.link2"
w340004557,osm3472027604,osm3472027602,bldwall,"Rewe.link3"
w340004557,osm3666040459,osm3472027604,bldwall,"Rewe.link4"
w340004557,osm3472027607,osm3666040459,bldwall,"Rewe.link5"
w340004557,osm3472027601,osm3472027607,bldwall,"Rewe.link6"
w340004557,osm344604976,osm3472027601,bldwall,"Rewe.link7"
w340004558,osm2320845707,osm3472027600,bldwall,"Rewe Getraenkemarkt.link1"
w340004558,osm3472027605,osm2320845707,bldwall,"Rewe Getraenkemarkt.link2"
w340004558,osm3472027604,osm3472027605,bldwall,"Rewe Getraenkemarkt.link3"
w340004558,osm3472027602,osm3472027604,bldwall,"Rewe Getraenkemarkt.link4"
w340004558,osm3472027600,osm3472027602,bldwall,"Rewe Getraenkemarkt.link5"
w358554284,osm3634590167,osm3634590166,bldwall,"dm.link1"
w358554284,osm5891559543,osm3634590167,bldwall,"dm.link2"
w358554284,osm5891559542,osm5891559543,bldwall,"dm.link3"
w358554284,osm3634590168,osm5891559542,bldwall,"dm.link4"
w358554284,osm3634590169,osm3634590168,bldwall,"dm.link5"
w358554284,osm3634590166,osm3634590169,bldwall,"dm.link6"
w362265566,osm3666040574,osm3666040572,bldwall,"bld002.link1"
