osm_nid,lat,lng,x,z
osm129258671,45.37785500,-116.30563700,-3.821,-1.818
osm129258674,45.37819800,-116.30560500,-3.783,-1.820
osm129258677,45.37856400,-116.30609400,-3.742,-1.782
osm129258680,45.37874600,-116.30616000,-3.722,-1.777
osm129258683,45.37977400,-116.30717000,-3.608,-1.698
osm129258686,45.37991100,-116.30717000,-3.592,-1.698
osm129258689,45.38039200,-116.30765900,-3.539,-1.660
osm129258692,45.38064400,-116.30821200,-3.511,-1.617
osm129258695,45.38103300,-116.30857100,-3.468,-1.588
osm129258698,45.38130700,-116.30961100,-3.437,-1.507
osm129258701,45.38194700,-116.31068500,-3.366,-1.423
