osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w4834447,osm6436238019,osm6436238020,slowroad,"Broennerstrasse.link4"
w4834447,osm2561866611,osm6436238019,slowroad,"Broennerstrasse.link5"
w4834447,osm2559986998,osm2561866611,slowroad,"Broennerstrasse.link6"
w4834451,osm1762414425,osm31092450,slowroad,"Gelbehirschstrasse.link1"
w4834454,osm2547248772,osm2547248771,slowroad,"Holzgraben.link1"
w4834454,osm1854628297,osm2547248772,slowroad,"Holzgraben.link2"
w4834454,osm1854628242,osm1854628297,slowroad,"Holzgraben.link3"
w4834454,osm1854628166,osm1854628242,slowroad,"Holzgraben.link4"
w4834454,osm267277112,osm1854628166,slowroad,"Holzgraben.link5"
w4834456,osm1854809550,osm30996608,slowroad,"Reineckstrasse.link1"
w4834456,osm1854809556,osm1854809550,slowroad,"Reineckstrasse.link2"
w4834456,osm1854809557,osm1854809556,slowroad,"Reineckstrasse.link3"
w4834456,osm1854809558,osm1854809557,slowroad,"Reineckstrasse.link4"
w4834456,osm845940778,osm1854809558,slowroad,"Reineckstrasse.link5"
w4834456,osm1854741919,osm845940778,slowroad,"Reineckstrasse.link6"
w4834456,osm31092470,osm1854741919,slowroad,"Reineckstrasse.link7"
w4834456,osm1046609056,osm31092470,slowroad,"Reineckstrasse.link8"
w4834461,osm2917443008,osm162639,slowroad,"Bleidenstrasse.link1"
w4834461,osm34216133,osm2917443008,slowroad,"Bleidenstrasse.link2"
w4834461,osm1854626297,osm34216133,slowroad,"Bleidenstrasse.link3"
w4834461,osm1854626307,osm1854626297,slowroad,"Bleidenstrasse.link4"
w4834461,osm162636,osm1854626307,slowroad,"Bleidenstrasse.link5"
w4834462,osm2917443002,osm31092476,slowroad,"Hasengasse001.link1"
w4834462,osm691237292,osm2917443002,slowroad,"Hasengasse001.link2"
w4834462,osm34351489,osm691237292,slowroad,"Hasengasse001.link3"
w4834462,osm34351519,osm34351489,slowroad,"Hasengasse001.link4"
w4834462,osm1854628263,osm34351519,slowroad,"Hasengasse001.link5"
w4834462,osm2547248771,osm1854628263,slowroad,"Hasengasse001.link6"
w4834463,osm1851828461,osm162639,slowroad,"Kleiner Hirschgraben.link1"
w4834463,osm1851828363,osm1851828461,slowroad,"Kleiner Hirschgraben.link2"
w4834463,osm31092482,osm1851828363,slowroad,"Kleiner Hirschgraben.link3"
w4834463,osm1851828250,osm31092482,slowroad,"Kleiner Hirschgraben.link4"
w4836815,osm5242628430,osm20640340,slowroad,"Klingerstrasse.link1"
w4836815,osm294765611,osm5242628430,slowroad,"Klingerstrasse.link2"
w4836816,osm1853445089,osm1853445092,slowroad,"Heiligkreuzgasse.link1"
w4836816,osm1853445097,osm1853445089,slowroad,"Heiligkreuzgasse.link2"
w4846191,osm4293082856,osm641161,slowroad,"Rahmhofstrasse.link1"
w4846191,osm31216536,osm4293082856,slowroad,"Rahmhofstrasse.link2"
w4850450,osm5242628432,osm559906,slowroad,"Breite Gasse.link1"
w4850450,osm31264211,osm5242628432,slowroad,"Breite Gasse.link2"
w4850450,osm401451475,osm31264211,slowroad,"Breite Gasse.link3"
w4850450,osm1853444937,osm401451475,slowroad,"Breite Gasse.link4"
w4850450,osm1853444960,osm1853444937,slowroad,"Breite Gasse.link5"
w4850450,osm1853444961,osm1853444960,slowroad,"Breite Gasse.link6"
w4850450,osm1853444963,osm1853444961,slowroad,"Breite Gasse.link7"
w4850450,osm1853444969,osm1853444963,slowroad,"Breite Gasse.link8"
w4850450,osm1853444971,osm1853444969,slowroad,"Breite Gasse.link9"
w4850450,osm30078303,osm1853444971,slowroad,"Breite Gasse.link10"
w4850451,osm811209268,osm162461,road,"Allerheiligentor.link1"
w4850451,osm762172709,osm811209268,road,"Allerheiligentor.link2"
w4850451,osm1505244793,osm762172709,road,"Allerheiligentor.link3"
w4850451,osm1957269837,osm1505244793,road,"Allerheiligentor.link4"
w4850452,osm1369186660,osm560408,road,"Allerheiligentor001.link1"
w4850455,osm1855824821,osm560125,road,"Allerheiligenstrasse.link1"
w4850455,osm1957269843,osm1855824821,road,"Allerheiligenstrasse.link2"
w4850456,osm5242628444,osm559906,road,"Stoltzestrasse.link1"
w4850456,osm559971,osm5242628444,road,"Stoltzestrasse.link2"
w4850456,osm18355849,osm559971,road,"Stoltzestrasse.link3"
