osm_nid,lat,lng,x,z
osm243599569,48.53201300,-121.27114800,2.161,2.610
osm243599570,48.53083540,-121.27008720,2.030,2.532
osm243599571,48.52986500,-121.26932600,1.922,2.476
osm243599572,48.52860800,-121.26826000,1.783,2.397
osm243599573,48.52618500,-121.26503000,1.513,2.159
osm243599574,48.52321410,-121.26024180,1.183,1.806
osm243599575,48.52232560,-121.25919370,1.084,1.729
osm3090158567,48.52143960,-121.25859880,0.986,1.685
osm3090158566,48.52099090,-121.25840830,0.936,1.671
osm243599576,48.51921990,-121.25673240,0.739,1.548
osm3090157261,48.51178960,-121.24994250,-0.087,1.048
osm36882145,48.51122710,-121.24982170,-0.150,1.039
osm36882146,48.51078200,-121.24941700,-0.199,1.009
osm36882147,48.51019700,-121.24895560,-0.265,0.975
osm36882149,48.50869850,-121.24746170,-0.431,0.865
osm36882150,48.50775900,-121.24663610,-0.536,0.804
osm36882151,48.50672260,-121.24602590,-0.651,0.759
osm3090167019,48.50470640,-121.24504240,-0.875,0.687
osm36882154,48.50240320,-121.24374420,-1.131,0.591
osm243599478,48.50138520,-121.24321910,-1.244,0.552
osm243599479,48.50020610,-121.24241640,-1.375,0.493
osm243599480,48.49918060,-121.24174160,-1.490,0.444
osm243599481,48.49852350,-121.24135660,-1.563,0.415
osm243599482,48.49717010,-121.24042820,-1.713,0.347
osm243599483,48.49604620,-121.23974410,-1.838,0.297
osm243599484,48.49573970,-121.23954850,-1.872,0.282
osm243599485,48.49505380,-121.23919300,-1.948,0.256
osm243599486,48.49479920,-121.23906070,-1.977,0.246
osm243599487,48.49463100,-121.23899750,-1.995,0.242
osm243599488,48.49380400,-121.23890800,-2.087,0.235
osm243599489,48.49300500,-121.23856400,-2.176,0.210
osm243599490,48.49215300,-121.23819520,-2.271,0.182
osm243599493,48.49015450,-121.23712800,-2.493,0.104
osm243599494,48.48866500,-121.23642900,-2.659,0.052
osm243599495,48.48639210,-121.23388430,-2.912,-0.135
