osm_wid,name,osmtype,osmsubtype,linkuse,nnodes,lat,lng,z,x,height,levels
w168858490,footway206,highway,footway,walkway,18,50.1145271,8.6711165,-0.7456,0.4517,0,0
w172199743,footway207,highway,footway,walkway,3,50.1057048,8.7005985,1.3568,-0.5293,0,0
w172256533,Niddastrasse009,highway,residential,slowroad,3,50.1100284,8.6651973,-1.1677,-0.0485,0,0
w172292997,pedestrian015,highway,pedestrian,walkway,27,50.1087805,8.6815646,-0.0005,-0.1873,0,0
w172293000,footway208,highway,footway,walkway,2,50.1088572,8.6819013,0.0235,-0.1788,0,0
w173393317,path041,highway,path,walkway,3,50.1067269,8.6928350,0.8032,-0.4157,0,0
w173399562,Fritschengaesschen001,highway,residential,slowroad,2,50.1052570,8.6885636,0.4986,-0.5791,0,0
w173399563,Fritschengaesschen002,highway,residential,slowroad,2,50.1055228,8.6887055,0.5087,-0.5495,0,0
w174116956,footway209,highway,footway,walkway,2,50.1053394,8.6720866,-0.6764,-0.5699,0,0
w174274186,Alte Rothofstrasse002,highway,residential,slowroad,7,50.1133137,8.6752031,-0.4542,0.3168,0,0
w174420200,Fischerplaetzchen,highway,pedestrian,walkway,13,50.1099654,8.6875485,0.4262,-0.0556,0,0
w174483271,Wanebachhoefchen,highway,pedestrian,walkway,5,50.1106482,8.6815026,-0.0049,0.0204,0,0
w174487243,footway210,highway,footway,walkway,6,50.1094221,8.6732036,-0.5968,-0.1160,0,0
w174487247,footway211,highway,footway,walkway,7,50.1091006,8.6732570,-0.5929,-0.1517,0,0
w174497487,Samstagsberg,highway,pedestrian,walkway,3,50.1104546,8.6825185,0.0675,-0.0012,0,0
w174498243,Am Holzpfoertchen002,highway,pedestrian,walkway,2,50.1094177,8.6814324,-0.0100,-0.1165,0,0
w174498244,Drachengaesschen,highway,pedestrian,walkway,5,50.1104496,8.6830272,0.1038,-0.0017,0,0
w174502570,Fuenffingerplaetzchen,highway,pedestrian,walkway,19,50.1102294,8.6828541,0.0914,-0.0262,0,0
w174512175,Kleiner Hirschgraben001,highway,residential,slowroad,2,50.1116628,8.6779678,-0.2570,0.1332,0,0
w174512176,Kleiner Hirschgraben002,highway,residential,slowroad,2,50.1118527,8.6782204,-0.2390,0.1543,0,0
w174519493,Hainer Hof001,highway,footway,walkway,2,50.1114243,8.6864407,0.3472,0.1067,0,0
w174519494,Hainer Hof002,highway,footway,walkway,2,50.1113863,8.6863468,0.3405,0.1024,0,0
w174519495,Hainer Hof003,highway,footway,walkway,2,50.1116649,8.6860242,0.3175,0.1334,0,0
w174519496,Hainer Hof004,highway,footway,walkway,4,50.1114894,8.6860346,0.3182,0.1139,0,0
w174532215,Neue Kraeme,highway,pedestrian,walkway,2,50.1127695,8.6810603,-0.0365,0.2562,0,0
w174600936,Weissfrauenstrasse002,highway,tertiary,road,13,50.1094344,8.6758085,-0.4110,-0.1146,0,0
w174600937,Weissfrauenstrasse003,highway,tertiary,road,12,50.1091021,8.6750944,-0.4619,-0.1515,0,0
w174600938,Karl-Heinrich-Ulrichs-Platz,highway,pedestrian,walkway,7,50.1113271,8.6784165,-0.2250,0.0959,0,0
w174600940,Friedensstrasse001,highway,residential,slowroad,7,50.1093917,8.6751000,-0.4615,-0.1193,0,0
w174618909,footway212,highway,footway,walkway,3,50.1134077,8.6693625,-0.8707,0.3272,0,0
