osm_nid,lat,lng,x,z
osm4846459993,47.64352860,-122.14064770,-299.679,-594.074
osm4846459986,47.64351030,-122.14064660,-297.779,-593.337
osm4846459989,47.64351070,-122.14069070,-296.727,-596.470
osm4846459983,47.64351090,-122.14070370,-296.425,-597.396
osm4846459982,47.64349900,-122.14070340,-295.179,-596.946
osm4846459981,47.64349850,-122.14065950,-296.216,-593.824
osm320996307,47.64342580,-122.14066080,-288.528,-591.294
osm320996308,47.64342520,-122.14068540,-287.854,-593.012
osm320996309,47.64300000,-122.14070020,-242.707,-578.729
osm320996310,47.64299960,-122.14074800,-241.478,-582.095
osm320996311,47.64295780,-122.14075870,-236.810,-581.344
osm320996312,47.64295830,-122.14102830,-230.171,-600.427
osm320996313,47.64304460,-122.14102770,-239.274,-603.496
osm320996315,47.64304310,-122.14120710,-234.663,-616.128
osm320996316,47.64352990,-122.14120440,-285.997,-633.489
osm320996317,47.64353040,-122.14114020,-287.644,-628.967
osm320996318,47.64361940,-122.14113930,-297.039,-632.112
osm320996319,47.64366040,-122.14150540,-292.269,-659.479
osm321153936,47.63744020,-122.14118270,354.801,-412.396
osm4809166497,47.63744180,-122.14041990,335.698,-358.512
osm4809166496,47.63747560,-122.14042000,332.141,-359.738
osm4809166495,47.63747550,-122.14035500,330.538,-355.138
osm4809166494,47.63743850,-122.14035540,334.444,-353.832
osm415453460,47.63743820,-122.14028060,332.619,-348.532
osm321153937,47.63751280,-122.14027980,324.743,-351.165
osm415453462,47.63771700,-122.13979310,291.156,-324.110
osm415453463,47.63768280,-122.13976140,293.971,-320.635
osm321153938,47.63774260,-122.13961920,284.144,-312.735
osm4809166508,47.63766170,-122.13954420,290.802,-304.515
osm4809166510,47.63769330,-122.13946890,285.605,-300.329
osm4809166511,47.63765370,-122.13943210,288.862,-296.299
osm4809166509,47.63762140,-122.13950870,294.165,-300.551
osm4809166507,47.63760320,-122.13949200,295.667,-298.714
osm4809166506,47.63761690,-122.13945870,293.398,-296.853
osm321153939,47.63750050,-122.13935110,302.986,-285.048
osm4809166503,47.63714830,-122.14018390,360.750,-331.241
osm4809166504,47.63712480,-122.14016200,362.681,-328.845
osm4809166505,47.63709810,-122.14022500,367.057,-332.338
osm4809166502,47.63712310,-122.14024830,365.002,-334.887
osm321153940,47.63710330,-122.14029500,368.247,-337.475
osm415453465,47.63710180,-122.14098490,385.530,-386.208
osm415453466,47.63714560,-122.14098510,380.922,-387.801
osm321153941,47.63714520,-122.14115560,385.196,-399.844
osm4809166501,47.63724530,-122.14115600,374.664,-403.481
osm4809166500,47.63724510,-122.14123500,376.646,-409.060
osm4809166499,47.63728880,-122.14123500,372.044,-410.636
osm4809166498,47.63728870,-122.14114900,369.920,-404.551
osm6938485971,47.63730810,-122.14114860,367.867,-405.222
