osm_nid,lat,lng,x,z
osm3666999185,49.99507240,8.67560340,0.056,0.084
osm3666999031,49.99456190,8.67560580,-0.001,0.084
osm3666999033,49.99456410,8.67567300,-0.001,0.079
osm3666999039,49.99457200,8.67567240,0.000,0.079
osm3666997221,49.99457570,8.67578470,0.001,0.071
osm3666999046,49.99463650,8.67577990,0.007,0.071
osm3666991854,49.99471770,8.67530620,0.016,0.105
osm3666999129,49.99455400,8.67530980,-0.002,0.105
osm3666999128,49.99455340,8.67524290,-0.002,0.110
osm3666998822,49.99454510,8.67524310,-0.003,0.110
osm3666999029,49.99454440,8.67517230,-0.003,0.115
osm3666999127,49.99455080,8.67517210,-0.002,0.115
osm3666999125,49.99455020,8.67510480,-0.002,0.119
osm3666991853,49.99471580,8.67510120,0.016,0.120
osm5455089557,49.99500540,8.67602910,0.048,0.053
osm5455089558,49.99465880,8.67604850,0.010,0.052
osm5455089559,49.99466440,8.67625290,0.010,0.037
osm5455089560,49.99500870,8.67621930,0.049,0.040
osm5730170647,49.99587870,8.67452920,0.146,0.161
osm5730170648,49.99606810,8.67478820,0.167,0.142
osm5730170649,49.99581880,8.67518470,0.139,0.114
osm5730170650,49.99567430,8.67492890,0.123,0.132
osm5730170651,49.99574590,8.67482570,0.131,0.139
osm5730170652,49.99581540,8.67493680,0.138,0.131
osm5730170653,49.99590290,8.67480510,0.148,0.141
osm5730170654,49.99580200,8.67466050,0.137,0.151
osm5730170655,49.99557550,8.67506050,0.112,0.123
osm5730170656,49.99570240,8.67530910,0.126,0.105
osm5730170657,49.99540790,8.67559290,0.093,0.084
osm5730170658,49.99527390,8.67528320,0.078,0.107
osm5730170659,49.99536140,8.67520790,0.088,0.112
osm5730170660,49.99542690,8.67538790,0.095,0.099
osm5730170661,49.99554320,8.67529170,0.108,0.106
osm5730170662,49.99547500,8.67515010,0.101,0.116
osm5891566774,49.99441830,8.67608660,-0.017,0.049
osm5891566775,49.99416310,8.67609460,-0.045,0.049
osm5891566776,49.99416310,8.67629580,-0.045,0.034
osm5891566777,49.99441830,8.67629310,-0.017,0.034
osm5891566778,49.99406830,8.67609730,-0.056,0.048
