osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w111089307,osm1266422692,osm1266422677,slowroad,"12th Street002.link2"
w111089307,osm65306847,osm1266422692,slowroad,"12th Street002.link3"
w111089307,osm65312164,osm65306847,slowroad,"12th Street002.link4"
w111089307,osm5841552044,osm65312164,slowroad,"12th Street002.link5"
w111089307,osm65317576,osm5841552044,slowroad,"12th Street002.link6"
w111089307,osm5841552043,osm65317576,slowroad,"12th Street002.link7"
w111089307,osm65289131,osm5841552043,slowroad,"12th Street002.link8"
w111089307,osm5437876931,osm65289131,slowroad,"12th Street002.link9"
w111089307,osm65294653,osm5437876931,slowroad,"12th Street002.link10"
w111089307,osm5437876927,osm65294653,slowroad,"12th Street002.link11"
w111089307,osm7133541706,osm5437876927,slowroad,"12th Street002.link12"
w115944830,osm4472669438,osm267455452,road,"Octavia Boulevard008.link1"
w115944830,osm4472669437,osm4472669438,road,"Octavia Boulevard008.link2"
